CMDLINE fairseq-train /Users/tomalcorn/Documents/University/pg/diss/DATA_ROOT_EP_DOC --config-yaml config.yaml --multitask-config-yaml config_multitask.yaml --task doc_speech_to_speech --target-is-code --target-code-size 100 --vocoder code_hifigan --criterion doc_speech_to_unit --label-smoothing 0.2 --arch doc_s2ut_transformer --share-decoder-input-output-embed --dropout 0.1 --attention-dropout 0.1 --relu-dropout 0.1 --train-subset train --valid-subset dev --save-dir /Users/tomalcorn/Documents/University/pg/diss/12_DOC/models --lr 0.0005 --lr-scheduler inverse_sqrt --warmup-init-lr 1e-7 --warmup-updates 10000 --optimizer adam --adam-betas (0.9,0.98) --clip-norm 10.0 --max-update 400000 --max-tokens 1000 --max-target-positions 3000 --update-freq 1 --seed 1 --num-workers 8 --max-epoch 1 --save-interval 10 --doc-context-size 1 --conv-version no_subsample
MEM 0.171875 1723116730.2413
MEM 53.593750 1723116730.3462
MEM 88.000000 1723116730.4514
MEM 121.625000 1723116730.5524
MEM 137.343750 1723116730.6576
MEM 151.093750 1723116730.7627
MEM 163.640625 1723116730.8678
MEM 183.921875 1723116730.9711
MEM 204.937500 1723116731.0763
MEM 217.921875 1723116731.1814
MEM 232.281250 1723116731.2866
MEM 249.843750 1723116731.3889
MEM 263.890625 1723116731.4940
MEM 271.718750 1723116731.5991
MEM 272.937500 1723116731.7043
MEM 275.000000 1723116731.8094
MEM 276.453125 1723116731.9144
MEM 278.203125 1723116732.0179
MEM 280.343750 1723116732.1230
MEM 409.093750 1723116732.2280
MEM 466.406250 1723116732.3332
MEM 481.734375 1723116732.4382
MEM 481.828125 1723116732.5433
MEM 481.875000 1723116732.6484
MEM 495.843750 1723116732.7535
MEM 503.843750 1723116732.8586
MEM 503.843750 1723116732.9638
MEM 503.843750 1723116733.0678
MEM 503.843750 1723116733.1729
MEM 503.843750 1723116733.2780
MEM 503.843750 1723116733.3831
MEM 503.843750 1723116733.4882
MEM 503.843750 1723116733.5934
MEM 503.843750 1723116733.6952
MEM 503.843750 1723116733.8004
MEM 507.156250 1723116733.9055
MEM 507.156250 1723116734.0107
MEM 507.156250 1723116734.1117
MEM 507.156250 1723116734.2168
MEM 507.156250 1723116734.3219
MEM 507.156250 1723116734.4271
MEM 507.156250 1723116734.5322
MEM 507.156250 1723116734.6373
MEM 507.156250 1723116734.7434
MEM 507.156250 1723116734.8483
MEM 507.156250 1723116734.9506
MEM 508.281250 1723116735.0557
MEM 513.421875 1723116735.1609
MEM 513.421875 1723116735.2637
MEM 513.421875 1723116735.3658
MEM 513.421875 1723116735.4710
MEM 513.421875 1723116735.5762
MEM 513.421875 1723116735.6795
MEM 513.421875 1723116735.7846
MEM 513.421875 1723116735.8878
MEM 513.421875 1723116735.9917
MEM 513.421875 1723116736.0961
MEM 513.421875 1723116736.2004
MEM 513.421875 1723116736.3056
MEM 513.421875 1723116736.4108
MEM 513.421875 1723116736.5159
MEM 513.421875 1723116736.6210
MEM 513.421875 1723116736.7235
MEM 513.421875 1723116736.8287
MEM 513.421875 1723116736.9323
MEM 513.421875 1723116737.0374
MEM 513.421875 1723116737.1425
MEM 513.421875 1723116737.2477
MEM 513.421875 1723116737.3528
MEM 518.906250 1723116737.4579
MEM 518.906250 1723116737.5628
MEM 518.906250 1723116737.6650
MEM 518.906250 1723116737.7701
MEM 518.906250 1723116737.8752
MEM 518.906250 1723116737.9795
MEM 518.906250 1723116738.0846
MEM 518.906250 1723116738.1878
MEM 518.906250 1723116738.2929
MEM 518.906250 1723116738.3980
MEM 518.906250 1723116738.5031
MEM 521.359375 1723116738.6082
MEM 521.421875 1723116738.7134
MEM 521.421875 1723116738.8170
MEM 521.421875 1723116738.9221
MEM 521.421875 1723116739.0272
MEM 521.421875 1723116739.1301
MEM 521.421875 1723116739.2352
MEM 521.421875 1723116739.3400
MEM 521.421875 1723116739.4452
MEM 521.421875 1723116739.5462
MEM 521.421875 1723116739.6513
MEM 524.234375 1723116739.7541
MEM 524.359375 1723116739.8593
MEM 524.359375 1723116739.9667
MEM 524.359375 1723116740.0718
MEM 524.359375 1723116740.1743
MEM 524.359375 1723116740.2795
MEM 524.359375 1723116740.3846
MEM 524.359375 1723116740.4898
MEM 524.359375 1723116740.5949
MEM 524.359375 1723116740.7005
MEM 524.359375 1723116740.8057
MEM 524.359375 1723116740.9209
MEM 532.562500 1723116741.0264
MEM 532.562500 1723116741.1307
MEM 532.562500 1723116741.2333
MEM 532.562500 1723116741.3386
MEM 532.562500 1723116741.4410
MEM 532.562500 1723116741.5463
MEM 532.562500 1723116741.6515
MEM 532.562500 1723116741.7545
MEM 532.562500 1723116741.8597
MEM 532.562500 1723116741.9649
MEM 532.562500 1723116742.0713
MEM 532.562500 1723116742.1765
MEM 534.781250 1723116742.2810
MEM 534.781250 1723116742.3828
MEM 536.156250 1723116742.4879
MEM 536.484375 1723116742.5919
MEM 536.359375 1723116742.6932
MEM 536.078125 1723116742.7961
MEM 535.703125 1723116742.8994
MEM 536.281250 1723116743.0005
MEM 535.718750 1723116743.1016
MEM 536.046875 1723116743.2045
MEM 542.125000 1723116743.3097
MEM 542.250000 1723116743.4149
MEM 542.250000 1723116743.5201
MEM 542.250000 1723116743.6250
MEM 542.250000 1723116743.7295
MEM 542.250000 1723116743.8323
MEM 542.250000 1723116743.9374
MEM 542.250000 1723116744.0400
MEM 542.250000 1723116744.1452
MEM 542.250000 1723116744.2543
MEM 542.250000 1723116744.3615
MEM 542.250000 1723116744.4667
MEM 545.578125 1723116744.5718
MEM 545.578125 1723116744.6770
MEM 545.578125 1723116744.7820
MEM 545.578125 1723116744.8871
MEM 545.578125 1723116744.9923
MEM 545.578125 1723116745.0973
MEM 545.578125 1723116745.2024
MEM 545.578125 1723116745.3076
MEM 545.578125 1723116745.4128
MEM 545.578125 1723116745.5174
MEM 545.578125 1723116745.6202
MEM 549.171875 1723116745.7253
MEM 549.171875 1723116745.8308
MEM 549.171875 1723116745.9337
MEM 549.171875 1723116746.0347
MEM 549.171875 1723116746.1398
MEM 549.171875 1723116746.2450
MEM 549.171875 1723116746.3501
MEM 549.171875 1723116746.4553
MEM 549.171875 1723116746.5611
MEM 549.171875 1723116746.6670
MEM 549.171875 1723116746.7721
MEM 549.421875 1723116746.8746
MEM 549.484375 1723116746.9849
MEM 549.484375 1723116747.0890
MEM 549.484375 1723116747.1925
MEM 549.484375 1723116747.2928
MEM 549.484375 1723116747.3972
MEM 549.484375 1723116747.5024
MEM 549.484375 1723116747.6075
MEM 549.484375 1723116747.7102
MEM 549.484375 1723116747.8154
MEM 549.484375 1723116747.9218
MEM 549.484375 1723116748.0257
MEM 549.484375 1723116748.1273
MEM 549.359375 1723116748.2325
MEM 549.484375 1723116748.3365
MEM 549.484375 1723116748.4371
MEM 549.484375 1723116748.5423
MEM 549.484375 1723116748.6474
MEM 549.484375 1723116748.7525
MEM 549.484375 1723116748.8577
MEM 549.484375 1723116748.9601
MEM 549.484375 1723116749.0673
MEM 549.484375 1723116749.1724
MEM 549.484375 1723116749.2750
MEM 549.484375 1723116749.3802
MEM 549.484375 1723116749.4935
MEM 549.484375 1723116749.5997
MEM 549.484375 1723116749.7099
MEM 549.484375 1723116749.8151
MEM 549.484375 1723116749.9182
MEM 549.484375 1723116750.0199
MEM 549.484375 1723116750.1241
MEM 549.484375 1723116750.2292
MEM 549.484375 1723116750.3324
MEM 549.484375 1723116750.4376
MEM 549.484375 1723116750.5460
MEM 549.484375 1723116750.6483
MEM 551.359375 1723116750.7534
MEM 551.484375 1723116750.8585
MEM 551.484375 1723116750.9617
MEM 551.484375 1723116751.0658
MEM 551.484375 1723116751.1673
MEM 551.484375 1723116751.2687
MEM 551.484375 1723116751.3739
MEM 551.484375 1723116751.4755
MEM 551.484375 1723116751.5808
MEM 551.484375 1723116751.6860
MEM 551.484375 1723116751.7878
MEM 551.484375 1723116751.8929
MEM 551.484375 1723116751.9980
MEM 551.484375 1723116752.1032
MEM 551.484375 1723116752.2084
MEM 551.484375 1723116752.3107
MEM 551.484375 1723116752.4158
MEM 551.484375 1723116752.5210
MEM 551.484375 1723116752.6261
MEM 551.484375 1723116752.7312
MEM 551.484375 1723116752.8364
MEM 551.484375 1723116752.9395
MEM 551.484375 1723116753.0442
MEM 551.484375 1723116753.1493
MEM 559.156250 1723116753.2545
MEM 559.171875 1723116753.3587
MEM 565.250000 1723116753.4597
MEM 665.562500 1723116753.5625
MEM 879.984375 1723116753.6676
MEM 1859.703125 1723116753.7725
MEM 1905.765625 1723116753.8777
MEM 2050.265625 1723116753.9794
MEM 2193.781250 1723116754.0828
MEM 2681.640625 1723116754.1830
MEM 2525.984375 1723116754.2877
MEM 2700.453125 1723116754.3910
MEM 3582.187500 1723116754.4964
MEM 3956.984375 1723116754.6013
MEM 3853.625000 1723116754.7063
MEM 3992.343750 1723116754.8098
MEM 4124.312500 1723116754.9132
MEM 4379.343750 1723116755.0144
MEM 4284.750000 1723116755.1196
MEM 4399.031250 1723116755.2223
MEM 4699.375000 1723116755.3233
MEM 4893.968750 1723116755.4285
MEM 4492.156250 1723116755.5336
MEM 4008.000000 1723116755.6388
MEM 4154.437500 1723116755.7439
MEM 4299.343750 1723116755.8491
MEM 4325.187500 1723116755.9544
MEM 4091.906250 1723116756.0597
MEM 3994.625000 1723116756.1649
MEM 4108.875000 1723116756.2683
MEM 4057.687500 1723116756.3735
MEM 4572.500000 1723116756.4787
MEM 4888.656250 1723116756.5801
MEM 4780.187500 1723116756.6832
MEM 4928.625000 1723116756.7884
MEM 5075.140625 1723116756.8927
MEM 5060.234375 1723116756.9945
MEM 4580.921875 1723116757.1004
MEM 4976.296875 1723116757.2055
MEM 5093.750000 1723116757.3107
MEM 5152.625000 1723116757.4116
MEM 5424.156250 1723116757.5136
MEM 5571.671875 1723116757.6148
MEM 5217.453125 1723116757.7199
MEM 5360.015625 1723116757.8211
MEM 5506.593750 1723116757.9263
MEM 5511.625000 1723116758.0285
MEM 5782.531250 1723116758.1338
MEM 5704.109375 1723116758.2390
MEM 5822.234375 1723116758.3414
MEM 6145.640625 1723116758.4466
MEM 6343.015625 1723116758.5483
MEM 5993.468750 1723116758.6535
MEM 5367.703125 1723116758.7587
MEM 5511.406250 1723116758.8639
MEM 5653.906250 1723116758.9691
MEM 5785.968750 1723116759.0702
MEM 5444.937500 1723116759.1753
MEM 5409.531250 1723116759.2804
MEM 5279.265625 1723116759.3856
MEM 5159.250000 1723116759.4909
MEM 5124.812500 1723116759.5919
MEM 4987.171875 1723116759.6961
MEM 4745.453125 1723116759.8018
MEM 4557.906250 1723116759.9022
MEM 4425.515625 1723116760.0036
MEM 4382.625000 1723116760.1046
