CMDLINE fairseq-train /Users/tomalcorn/Documents/University/pg/diss/DATA_ROOT_EP_DOC --config-yaml config.yaml --multitask-config-yaml config_multitask.yaml --task doc_speech_to_speech --target-is-code --target-code-size 100 --vocoder code_hifigan --criterion doc_speech_to_unit --label-smoothing 0.2 --arch doc_s2ut_transformer --share-decoder-input-output-embed --dropout 0.1 --attention-dropout 0.1 --relu-dropout 0.1 --train-subset train --valid-subset dev --save-dir /Users/tomalcorn/Documents/University/pg/diss/12_DOC/models/ep --lr 0.0005 --lr-scheduler inverse_sqrt --warmup-init-lr 1e-7 --warmup-updates 10000 --optimizer adam --adam-betas (0.9,0.98) --clip-norm 10.0 --max-update 400000 --max-tokens 3000 --max-target-positions 3000 --max-source-positions 500 --update-freq 1 --seed 1 --num-workers 8 --max-epoch 1 --save-interval 1 --doc-context-size 1 --conv-version no_subsample
MEM 0.171875 1723194453.7524
MEM 61.296875 1723194453.8576
MEM 95.031250 1723194453.9628
MEM 125.187500 1723194454.0664
MEM 149.578125 1723194454.1715
MEM 164.656250 1723194454.2767
MEM 182.687500 1723194454.3818
MEM 210.546875 1723194454.4821
MEM 224.093750 1723194454.5873
MEM 247.218750 1723194454.6924
MEM 258.281250 1723194454.7928
MEM 266.953125 1723194454.8979
MEM 271.656250 1723194455.0015
MEM 273.031250 1723194455.1037
MEM 274.734375 1723194455.2088
MEM 276.421875 1723194455.3139
MEM 278.218750 1723194455.4189
MEM 345.671875 1723194455.5240
MEM 458.781250 1723194455.6292
MEM 472.687500 1723194455.7343
MEM 474.156250 1723194455.8394
MEM 474.203125 1723194455.9445
MEM 484.546875 1723194456.0456
MEM 504.421875 1723194456.1507
MEM 507.421875 1723194456.2559
MEM 507.421875 1723194456.3610
MEM 507.421875 1723194456.4646
MEM 507.421875 1723194456.5697
MEM 507.421875 1723194456.6748
MEM 507.421875 1723194456.7799
MEM 507.421875 1723194456.8850
MEM 507.421875 1723194456.9902
MEM 507.421875 1723194457.0933
MEM 507.421875 1723194457.2000
MEM 513.078125 1723194457.3052
MEM 513.140625 1723194457.4103
MEM 513.140625 1723194457.5186
MEM 513.140625 1723194457.6237
MEM 513.140625 1723194457.7289
MEM 513.140625 1723194457.8340
MEM 513.140625 1723194457.9391
MEM 513.140625 1723194458.0442
MEM 513.140625 1723194458.1494
MEM 513.140625 1723194458.2541
MEM 513.140625 1723194458.3592
MEM 516.953125 1723194458.4644
MEM 516.953125 1723194458.5695
MEM 516.953125 1723194458.6721
MEM 516.953125 1723194458.7771
MEM 516.953125 1723194458.8810
MEM 516.953125 1723194458.9860
MEM 516.953125 1723194459.0912
MEM 516.953125 1723194459.1963
MEM 516.953125 1723194459.3014
MEM 516.953125 1723194459.4071
MEM 516.953125 1723194459.5077
MEM 516.953125 1723194459.6128
MEM 516.953125 1723194459.7179
MEM 516.953125 1723194459.8256
MEM 516.953125 1723194459.9305
MEM 516.953125 1723194460.0356
MEM 516.953125 1723194460.1407
MEM 516.953125 1723194460.2458
MEM 516.953125 1723194460.3509
MEM 516.953125 1723194460.4560
MEM 516.953125 1723194460.5636
MEM 516.953125 1723194460.6646
MEM 516.968750 1723194460.7698
MEM 516.968750 1723194460.8704
MEM 516.968750 1723194460.9752
MEM 516.968750 1723194461.0754
MEM 516.968750 1723194461.1805
MEM 516.968750 1723194461.2856
MEM 516.968750 1723194461.3907
MEM 516.968750 1723194461.4958
MEM 516.968750 1723194461.6054
MEM 516.968750 1723194461.7095
MEM 516.968750 1723194461.8146
MEM 516.968750 1723194461.9198
MEM 516.968750 1723194462.0249
MEM 516.968750 1723194462.1283
MEM 516.968750 1723194462.2334
MEM 516.968750 1723194462.3385
MEM 516.968750 1723194462.4436
MEM 516.968750 1723194462.5488
MEM 516.968750 1723194462.6540
MEM 516.968750 1723194462.7635
MEM 516.968750 1723194462.8677
MEM 516.968750 1723194462.9728
MEM 516.984375 1723194463.0779
MEM 516.984375 1723194463.1831
MEM 516.984375 1723194463.2868
MEM 516.984375 1723194463.3919
MEM 516.984375 1723194463.4971
MEM 516.984375 1723194463.6022
MEM 516.984375 1723194463.7057
MEM 516.984375 1723194463.8109
MEM 516.984375 1723194463.9160
MEM 516.984375 1723194464.0197
MEM 516.984375 1723194464.1239
MEM 516.984375 1723194464.2290
MEM 516.984375 1723194464.3384
MEM 516.984375 1723194464.4407
MEM 516.984375 1723194464.5458
MEM 516.984375 1723194464.6464
MEM 516.984375 1723194464.7515
MEM 516.984375 1723194464.8566
MEM 516.984375 1723194464.9618
MEM 516.984375 1723194465.0658
MEM 516.984375 1723194465.1714
MEM 517.343750 1723194465.2767
MEM 517.343750 1723194465.3811
MEM 517.671875 1723194465.4878
MEM 517.796875 1723194465.5907
MEM 517.796875 1723194465.6957
MEM 517.906250 1723194465.8026
MEM 518.156250 1723194465.9049
MEM 518.703125 1723194466.0082
MEM 518.156250 1723194466.1125
MEM 524.718750 1723194466.2177
MEM 524.781250 1723194466.3228
MEM 524.781250 1723194466.4285
MEM 524.781250 1723194466.5336
MEM 524.781250 1723194466.6339
MEM 524.781250 1723194466.7391
MEM 524.781250 1723194466.8442
MEM 524.781250 1723194466.9493
MEM 524.781250 1723194467.0544
MEM 524.781250 1723194467.1638
MEM 524.781250 1723194467.2647
MEM 532.312500 1723194467.3698
MEM 532.375000 1723194467.4750
MEM 532.375000 1723194467.5782
MEM 532.375000 1723194467.6833
MEM 532.375000 1723194467.7885
MEM 532.375000 1723194467.8936
MEM 532.375000 1723194467.9945
MEM 532.375000 1723194468.0996
MEM 532.375000 1723194468.2052
MEM 532.375000 1723194468.3103
MEM 532.375000 1723194468.4142
MEM 542.953125 1723194468.5193
MEM 543.015625 1723194468.6214
MEM 543.015625 1723194468.7266
MEM 543.015625 1723194468.8309
MEM 543.015625 1723194468.9360
MEM 543.015625 1723194469.0411
MEM 543.015625 1723194469.1462
MEM 543.015625 1723194469.2513
MEM 543.015625 1723194469.3564
MEM 543.015625 1723194469.4585
MEM 543.015625 1723194469.5636
MEM 542.953125 1723194469.6687
MEM 543.015625 1723194469.7740
MEM 543.015625 1723194469.8801
MEM 543.015625 1723194469.9847
MEM 543.015625 1723194470.0899
MEM 543.015625 1723194470.1950
MEM 543.015625 1723194470.3001
MEM 543.015625 1723194470.4052
MEM 543.015625 1723194470.5104
MEM 543.015625 1723194470.6158
MEM 543.015625 1723194470.7161
MEM 543.031250 1723194470.8212
MEM 543.093750 1723194470.9264
MEM 543.093750 1723194471.0304
MEM 543.093750 1723194471.1356
MEM 543.093750 1723194471.2407
MEM 543.093750 1723194471.3458
MEM 543.093750 1723194471.4509
MEM 543.093750 1723194471.5560
MEM 543.093750 1723194471.6611
MEM 543.093750 1723194471.7618
MEM 543.093750 1723194471.8626
MEM 543.031250 1723194471.9677
MEM 543.093750 1723194472.0728
MEM 543.093750 1723194472.1768
MEM 543.093750 1723194472.2819
MEM 543.093750 1723194472.3870
MEM 543.093750 1723194472.4921
MEM 543.093750 1723194472.5973
MEM 543.093750 1723194472.7023
MEM 543.093750 1723194472.8075
MEM 543.093750 1723194472.9165
MEM 543.093750 1723194473.0216
MEM 543.031250 1723194473.1267
MEM 543.093750 1723194473.2319
MEM 543.093750 1723194473.3339
MEM 543.093750 1723194473.4351
MEM 543.093750 1723194473.5402
MEM 543.093750 1723194473.6453
MEM 543.093750 1723194473.7504
MEM 543.093750 1723194473.8555
MEM 543.093750 1723194473.9606
MEM 543.093750 1723194474.0658
MEM 543.093750 1723194474.1698
MEM 543.031250 1723194474.2749
MEM 543.093750 1723194474.3804
MEM 543.093750 1723194474.4834
MEM 543.093750 1723194474.5886
MEM 543.093750 1723194474.6937
MEM 543.093750 1723194474.7988
MEM 543.093750 1723194474.9040
MEM 543.093750 1723194475.0091
MEM 543.093750 1723194475.1143
MEM 543.093750 1723194475.2237
MEM 543.093750 1723194475.3251
MEM 550.765625 1723194475.4303
MEM 550.765625 1723194475.5354
MEM 550.765625 1723194475.6407
MEM 551.609375 1723194475.7459
MEM 626.968750 1723194475.8492
MEM 735.031250 1723194475.9547
MEM 844.781250 1723194476.0603
MEM 1002.531250 1723194476.1656
MEM 1181.984375 1723194476.2660
MEM 1358.140625 1723194476.3714
MEM 1562.906250 1723194476.4729
MEM 1868.625000 1723194476.5780
MEM 3457.312500 1723194476.6833
MEM 4656.531250 1723194476.7860
MEM 5252.718750 1723194476.8870
MEM 5902.687500 1723194476.9901
MEM 5769.046875 1723194477.0918
MEM 5751.640625 1723194477.1969
MEM 5761.234375 1723194477.3021
MEM 5905.343750 1723194477.4072
MEM 5882.484375 1723194477.5103
MEM 5569.843750 1723194477.6119
MEM 5269.796875 1723194477.7127
MEM 5088.093750 1723194477.8178
MEM 3582.500000 1723194477.9230
MEM 3724.765625 1723194478.0280
MEM 3865.796875 1723194478.1331
MEM 4006.828125 1723194478.2382
MEM 4147.218750 1723194478.3433
MEM 4288.500000 1723194478.4483
MEM 4429.656250 1723194478.5535
MEM 4570.625000 1723194478.6585
MEM 4711.890625 1723194478.7636
MEM 4852.328125 1723194478.8687
MEM 4992.265625 1723194478.9738
MEM 5131.828125 1723194479.0788
MEM 5271.640625 1723194479.1839
MEM 5412.421875 1723194479.2890
MEM 5544.531250 1723194479.3940
MEM 5672.781250 1723194479.4991
MEM 5701.640625 1723194479.5994
MEM 5593.937500 1723194479.7069
MEM 5912.312500 1723194479.8082
MEM 6075.812500 1723194479.9085
MEM 6162.187500 1723194480.0113
MEM 6415.250000 1723194480.1145
MEM 6339.984375 1723194480.2156
MEM 6298.562500 1723194480.3178
MEM 6088.125000 1723194480.4191
MEM 6490.562500 1723194480.5242
MEM 6548.656250 1723194480.6256
MEM 6802.250000 1723194480.7310
MEM 7033.968750 1723194480.8361
MEM 7299.328125 1723194480.9413
MEM 7475.671875 1723194481.0466
MEM 6732.906250 1723194481.1517
MEM 7039.125000 1723194481.2569
MEM 7187.593750 1723194481.3620
MEM 7529.343750 1723194481.4671
MEM 7638.046875 1723194481.5718
MEM 7623.312500 1723194481.6728
MEM 7012.687500 1723194481.7780
MEM 7152.125000 1723194481.8820
MEM 7293.062500 1723194481.9871
MEM 7384.984375 1723194482.0921
MEM 7253.484375 1723194482.1944
MEM 7287.984375 1723194482.2998
MEM 7142.062500 1723194482.4005
MEM 6777.343750 1723194482.5014
MEM 6535.218750 1723194482.6020
MEM 6150.531250 1723194482.7052
MEM 5975.890625 1723194482.8062
MEM 5956.687500 1723194482.9082
MEM 5860.640625 1723194483.0137
MEM 5828.375000 1723194483.1231
MEM 5539.796875 1723194483.2276
MEM 5331.718750 1723194483.3383
MEM 5251.890625 1723194483.4440
MEM 5226.031250 1723194483.5478
MEM 5233.171875 1723194483.6529
MEM 5202.265625 1723194483.7581
MEM 5172.812500 1723194483.8632
MEM 4924.062500 1723194483.9684
MEM 4588.937500 1723194484.0687
MEM 4536.765625 1723194484.1718
MEM 4575.140625 1723194484.2756
MEM 4384.562500 1723194484.3808
MEM 1809.656250 1723194484.4861
MEM 1942.171875 1723194484.5911
MEM 2083.328125 1723194484.6962
MEM 2223.578125 1723194484.8012
MEM 2363.843750 1723194484.9063
MEM 2504.453125 1723194485.0115
MEM 2645.546875 1723194485.1165
MEM 2786.390625 1723194485.2216
MEM 2926.531250 1723194485.3266
MEM 3067.796875 1723194485.4317
MEM 3206.656250 1723194485.5353
MEM 3346.281250 1723194485.6404
MEM 3485.531250 1723194485.7460
MEM 3626.421875 1723194485.8511
MEM 3763.359375 1723194485.9562
MEM 3900.750000 1723194486.0613
MEM 3856.640625 1723194486.1621
MEM 3788.953125 1723194486.2676
MEM 3816.031250 1723194486.3729
MEM 3763.515625 1723194486.4782
MEM 3691.296875 1723194486.5836
MEM 3627.296875 1723194486.6884
MEM 3691.156250 1723194486.7905
MEM 3896.578125 1723194486.8960
MEM 4132.687500 1723194486.9969
MEM 4118.703125 1723194487.1021
MEM 4165.437500 1723194487.2072
MEM 4316.953125 1723194487.3124
MEM 4254.062500 1723194487.4168
MEM 4279.875000 1723194487.5219
MEM 4359.609375 1723194487.6271
MEM 4356.296875 1723194487.7322
MEM 4521.578125 1723194487.8374
MEM 4429.468750 1723194487.9425
MEM 4288.703125 1723194488.0477
MEM 4200.781250 1723194488.1489
MEM 4129.875000 1723194488.2496
MEM 3814.171875 1723194488.3548
MEM 3955.984375 1723194488.4599
MEM 4096.859375 1723194488.5650
MEM 4237.000000 1723194488.6700
MEM 4085.500000 1723194488.7714
MEM 4042.500000 1723194488.8765
MEM 4067.546875 1723194488.9817
MEM 4098.718750 1723194489.0820
MEM 4049.218750 1723194489.1826
MEM 4083.281250 1723194489.2828
MEM 4032.828125 1723194489.3837
MEM 4028.953125 1723194489.4897
MEM 3921.906250 1723194489.5904
MEM 3952.109375 1723194489.6914
MEM 4025.187500 1723194489.7927
MEM 4112.156250 1723194489.8979
MEM 4088.187500 1723194490.0019
MEM 4149.484375 1723194490.1071
MEM 4005.703125 1723194490.2122
MEM 4049.484375 1723194490.3155
MEM 4054.296875 1723194490.4211
MEM 4024.906250 1723194490.5219
MEM 4066.375000 1723194490.6272
MEM 4047.265625 1723194490.7291
MEM 4078.062500 1723194490.8343
MEM 1826.750000 1723194490.9390
MEM 1971.453125 1723194491.0465
MEM 2112.359375 1723194491.1516
